Table Names;response_date;user_id;nps_rating
mobile.csv;03.11.2020;11321;7
mobile.csv;23.10.2020;45671;7
mobile.csv;04.11.2020;37321;7
mobile.csv;31.12.2020;29828;9
mobile.csv;22.10.2020;15621;9
mobile.csv;15.11.2020;21560;9
mobile.csv;21.10.2020;37461;8
mobile.csv;17.12.2020;44391;8
mobile.csv;26.11.2020;41944;8
mobile.csv;29.11.2020;31979;7
mobile.csv;11.12.2020;24547;7
mobile.csv;02.11.2020;30931;10
mobile.csv;13.10.2020;39029;9
mobile.csv;11.10.2020;39730;7
mobile.csv;01.10.2020;28071;2
mobile.csv;18.12.2020;45102;4
mobile.csv;09.11.2020;32308;7
mobile.csv;27.11.2020;37085;6
mobile.csv;01.10.2020;42419;7
mobile.csv;24.11.2020;18328;7
mobile.csv;07.10.2020;18814;4
mobile.csv;11.10.2020;48942;9
mobile.csv;28.11.2020;14371;7
mobile.csv;23.12.2020;29953;7
mobile.csv;05.10.2020;33538;6
mobile.csv;24.10.2020;34659;8
mobile.csv;03.12.2020;16549;7
mobile.csv;14.12.2020;13063;5
mobile.csv;25.11.2020;44189;9
mobile.csv;13.10.2020;12940;6
mobile.csv;15.11.2020;30397;7
mobile.csv;25.12.2020;41567;9
mobile.csv;13.10.2020;23711;7
mobile.csv;18.12.2020;44435;8
mobile.csv;31.12.2020;38930;6
mobile.csv;01.12.2020;14726;7
mobile.csv;25.11.2020;47238;5
mobile.csv;02.10.2020;32457;7
mobile.csv;30.11.2020;44261;8
mobile.csv;26.10.2020;37586;7
mobile.csv;10.12.2020;36921;7
mobile.csv;12.11.2020;31593;3
mobile.csv;16.12.2020;44998;1
mobile.csv;04.12.2020;20752;1
mobile.csv;09.12.2020;21940;7
mobile.csv;24.12.2020;30716;9
mobile.csv;27.11.2020;21610;8
mobile.csv;21.10.2020;14079;9
mobile.csv;30.12.2020;40863;7
mobile.csv;26.12.2020;15659;9
mobile.csv;25.11.2020;13433;8
mobile.csv;22.10.2020;18610;9
mobile.csv;09.10.2020;33363;7
mobile.csv;11.10.2020;23901;8
mobile.csv;15.10.2020;19446;7
mobile.csv;13.12.2020;10222;6
mobile.csv;18.10.2020;17795;6
mobile.csv;02.11.2020;15995;7
mobile.csv;22.11.2020;47865;7
mobile.csv;07.11.2020;33926;4
mobile.csv;14.11.2020;11491;5
mobile.csv;12.10.2020;27242;4
mobile.csv;13.12.2020;47475;7
mobile.csv;12.11.2020;41736;8
mobile.csv;26.11.2020;17669;7
mobile.csv;12.12.2020;15719;9
mobile.csv;02.10.2020;22522;8
mobile.csv;29.10.2020;31718;7
mobile.csv;29.12.2020;29973;8
mobile.csv;03.11.2020;24411;7
mobile.csv;07.10.2020;14053;9
mobile.csv;27.11.2020;12855;10
mobile.csv;16.12.2020;17932;8
mobile.csv;03.12.2020;47753;8
mobile.csv;25.11.2020;24005;6
mobile.csv;22.12.2020;40738;3
mobile.csv;12.12.2020;21976;9
mobile.csv;24.11.2020;31843;7
mobile.csv;24.12.2020;34512;5
mobile.csv;25.11.2020;37493;9
mobile.csv;15.10.2020;30669;9
mobile.csv;27.12.2020;28886;8
mobile.csv;16.11.2020;49183;6
mobile.csv;11.12.2020;40815;10
mobile.csv;18.11.2020;34610;6
mobile.csv;30.10.2020;43460;7
mobile.csv;28.11.2020;43914;7
mobile.csv;22.11.2020;14757;6
mobile.csv;04.12.2020;16470;7
mobile.csv;31.10.2020;26676;10
mobile.csv;04.12.2020;30039;8
mobile.csv;06.11.2020;36727;8
mobile.csv;05.11.2020;47517;7
mobile.csv;24.11.2020;10822;7
mobile.csv;24.11.2020;28193;0
mobile.csv;24.10.2020;23436;9
mobile.csv;14.12.2020;28898;7
mobile.csv;26.12.2020;30214;8
mobile.csv;31.10.2020;11463;4
mobile.csv;13.12.2020;20712;7
mobile.csv;23.11.2020;18453;6
mobile.csv;08.10.2020;22952;6
mobile.csv;23.12.2020;40544;6
mobile.csv;13.10.2020;34554;8
mobile.csv;28.12.2020;20756;7
mobile.csv;14.10.2020;46133;5
mobile.csv;03.10.2020;18182;9
mobile.csv;20.11.2020;23818;9
mobile.csv;12.10.2020;28421;5
mobile.csv;07.11.2020;21162;8
mobile.csv;26.11.2020;12498;10
mobile.csv;05.12.2020;35867;9
mobile.csv;06.12.2020;30661;10
mobile.csv;04.11.2020;24814;7
mobile.csv;21.11.2020;30581;7
mobile.csv;08.12.2020;32965;7
mobile.csv;26.12.2020;21626;8
mobile.csv;23.12.2020;42285;7
mobile.csv;16.11.2020;20192;7
mobile.csv;21.11.2020;43045;7
mobile.csv;14.11.2020;22645;7
mobile.csv;19.11.2020;16995;8
mobile.csv;17.11.2020;47331;7
mobile.csv;19.12.2020;18318;9
mobile.csv;02.11.2020;35814;2
mobile.csv;24.10.2020;10861;7
mobile.csv;12.11.2020;29509;7
mobile.csv;27.11.2020;36575;7
mobile.csv;21.12.2020;19042;5
mobile.csv;24.12.2020;26220;8
mobile.csv;18.10.2020;33825;8
mobile.csv;30.10.2020;29599;6
mobile.csv;04.10.2020;18337;2
mobile.csv;03.12.2020;38613;10
mobile.csv;01.10.2020;23366;8
mobile.csv;15.12.2020;14902;7
mobile.csv;25.11.2020;32983;6
mobile.csv;30.12.2020;32151;4
mobile.csv;10.11.2020;31564;3
mobile.csv;27.10.2020;27078;9
mobile.csv;09.10.2020;17528;7
mobile.csv;13.12.2020;15839;7
mobile.csv;25.10.2020;17218;7
mobile.csv;18.12.2020;47804;10
mobile.csv;17.10.2020;31629;6
mobile.csv;26.11.2020;46146;3
mobile.csv;25.12.2020;23439;8
mobile.csv;22.10.2020;34746;5
mobile.csv;26.12.2020;19181;9
mobile.csv;17.11.2020;19306;6
mobile.csv;18.12.2020;41336;8
mobile.csv;15.10.2020;11479;5
mobile.csv;21.12.2020;11312;7
mobile.csv;24.10.2020;13637;7
mobile.csv;29.10.2020;13924;7
mobile.csv;19.11.2020;34755;8
mobile.csv;06.11.2020;45106;6
mobile.csv;12.12.2020;26190;3
mobile.csv;01.10.2020;18776;10
mobile.csv;21.11.2020;15498;8
mobile.csv;30.11.2020;14454;5
mobile.csv;19.12.2020;26858;5
mobile.csv;25.12.2020;30300;9
mobile.csv;09.12.2020;37933;7
mobile.csv;09.11.2020;45903;9
mobile.csv;03.10.2020;40089;7
mobile.csv;11.10.2020;25477;9
mobile.csv;04.10.2020;33671;10
mobile.csv;26.11.2020;39096;10
mobile.csv;25.10.2020;32707;8
mobile.csv;03.12.2020;23144;7
mobile.csv;12.11.2020;44713;1
mobile.csv;04.12.2020;23086;4
mobile.csv;08.12.2020;40695;4
mobile.csv;12.12.2020;22890;9
mobile.csv;30.12.2020;46913;5
mobile.csv;25.12.2020;29760;7
mobile.csv;08.11.2020;20571;9
mobile.csv;22.12.2020;49160;3
mobile.csv;21.12.2020;24606;4
mobile.csv;31.10.2020;11357;3
mobile.csv;20.10.2020;25398;10
mobile.csv;04.12.2020;42231;4
mobile.csv;26.10.2020;35248;1
mobile.csv;19.12.2020;48877;7
mobile.csv;07.11.2020;10001;7
mobile.csv;18.11.2020;12440;2
mobile.csv;12.10.2020;30293;10
mobile.csv;14.10.2020;40538;1
mobile.csv;25.11.2020;28267;9
mobile.csv;02.10.2020;13549;5
mobile.csv;01.10.2020;42717;6
mobile.csv;28.11.2020;29933;0
mobile.csv;06.10.2020;17238;8
mobile.csv;27.10.2020;12579;9
mobile.csv;06.11.2020;47476;4
mobile.csv;19.12.2020;30559;3
mobile.csv;24.12.2020;18553;9
mobile.csv;25.11.2020;40516;3
mobile.csv;03.10.2020;29113;7
mobile.csv;24.11.2020;29012;9
mobile.csv;26.12.2020;34095;8
mobile.csv;15.10.2020;32035;7
mobile.csv;24.10.2020;48379;2
mobile.csv;23.11.2020;18536;3
mobile.csv;07.10.2020;46776;7
mobile.csv;28.12.2020;28384;7
mobile.csv;04.10.2020;16070;8
mobile.csv;16.12.2020;19617;7
mobile.csv;07.12.2020;34830;7
mobile.csv;03.11.2020;40968;5
mobile.csv;25.11.2020;31438;5
mobile.csv;16.10.2020;13458;10
mobile.csv;01.10.2020;34007;9
mobile.csv;20.11.2020;47506;5
mobile.csv;28.12.2020;20167;7
mobile.csv;02.11.2020;13664;8
mobile.csv;13.12.2020;39260;6
mobile.csv;13.10.2020;28908;1
mobile.csv;17.11.2020;37061;7
mobile.csv;12.12.2020;28339;6
mobile.csv;06.12.2020;25201;9
mobile.csv;09.11.2020;10791;10
mobile.csv;03.11.2020;28518;9
mobile.csv;11.10.2020;16847;7
mobile.csv;15.10.2020;48486;7
mobile.csv;21.10.2020;21518;5
mobile.csv;14.12.2020;11432;7
mobile.csv;09.11.2020;23409;10
mobile.csv;18.11.2020;31742;5
mobile.csv;26.12.2020;46535;7
mobile.csv;29.11.2020;49816;7
mobile.csv;16.12.2020;15308;8
mobile.csv;06.12.2020;27735;5
mobile.csv;04.12.2020;35225;3
mobile.csv;16.11.2020;10303;6
mobile.csv;16.11.2020;36465;8
mobile.csv;12.11.2020;27550;5
mobile.csv;11.10.2020;22595;8
mobile.csv;06.11.2020;26879;6
mobile.csv;05.12.2020;41722;7
mobile.csv;18.10.2020;32642;7
mobile.csv;29.11.2020;49046;7
mobile.csv;28.11.2020;18471;8
mobile.csv;10.12.2020;22270;9
mobile.csv;16.11.2020;31552;8
mobile.csv;22.12.2020;46976;7
mobile.csv;03.12.2020;18563;10
mobile.csv;12.12.2020;38845;7
mobile.csv;04.10.2020;42309;5
mobile.csv;21.11.2020;34987;8
mobile.csv;05.12.2020;39612;4
mobile.csv;28.10.2020;48850;7
mobile.csv;23.11.2020;49370;6
mobile.csv;11.11.2020;44170;7
mobile.csv;05.12.2020;39073;6
mobile.csv;09.12.2020;45169;9
mobile.csv;29.10.2020;26219;7
mobile.csv;01.10.2020;37561;7
mobile.csv;27.11.2020;28887;7
mobile.csv;05.11.2020;45583;8
mobile.csv;14.10.2020;29158;5
mobile.csv;20.10.2020;34687;7
mobile.csv;07.11.2020;27779;10
mobile.csv;30.11.2020;14943;5
mobile.csv;11.10.2020;21665;7
mobile.csv;21.10.2020;17464;7
mobile.csv;03.12.2020;10926;9
mobile.csv;24.12.2020;20442;7
mobile.csv;25.11.2020;42107;9
mobile.csv;24.10.2020;39442;7
mobile.csv;24.12.2020;25072;6
mobile.csv;16.11.2020;23225;7
mobile.csv;08.12.2020;13937;1
mobile.csv;18.12.2020;39207;7
mobile.csv;02.10.2020;16059;7
mobile.csv;07.10.2020;38716;7
mobile.csv;18.11.2020;26949;7
mobile.csv;30.11.2020;18991;8
mobile.csv;08.10.2020;26036;9
mobile.csv;18.12.2020;38159;7
mobile.csv;19.11.2020;32058;7
mobile.csv;12.12.2020;33490;10
mobile.csv;16.11.2020;12567;10
mobile.csv;06.12.2020;32921;8
mobile.csv;23.12.2020;27903;6
mobile.csv;23.11.2020;41223;3
mobile.csv;18.12.2020;43564;5
mobile.csv;14.11.2020;15317;9
mobile.csv;15.12.2020;14209;6
mobile.csv;23.10.2020;19336;10
mobile.csv;18.12.2020;12807;7
mobile.csv;20.12.2020;32087;8
mobile.csv;04.11.2020;14962;6
mobile.csv;07.11.2020;41724;3
mobile.csv;16.12.2020;10949;7
mobile.csv;07.11.2020;23004;7
mobile.csv;28.12.2020;16575;3
mobile.csv;05.11.2020;23586;7
mobile.csv;16.11.2020;23867;4
mobile.csv;19.10.2020;10393;5
mobile.csv;21.12.2020;12095;1
mobile.csv;08.11.2020;21542;7
mobile.csv;08.11.2020;23530;7
mobile.csv;02.12.2020;16662;9
mobile.csv;05.12.2020;44341;7
mobile.csv;31.10.2020;11879;1
mobile.csv;25.10.2020;41620;10
mobile.csv;08.12.2020;38521;3
mobile.csv;15.10.2020;23873;7
mobile.csv;22.12.2020;21178;3
mobile.csv;08.12.2020;32974;6
mobile.csv;07.10.2020;17348;10
mobile.csv;10.11.2020;17420;5
mobile.csv;24.10.2020;38197;8
mobile.csv;30.10.2020;26852;4
mobile.csv;10.12.2020;17412;8
mobile.csv;10.11.2020;36369;7
mobile.csv;11.12.2020;30765;2
mobile.csv;11.11.2020;37452;7
mobile.csv;26.12.2020;42675;10
mobile.csv;04.10.2020;48256;7
mobile.csv;03.11.2020;24023;3
mobile.csv;03.10.2020;40480;7
mobile.csv;04.11.2020;49630;10
mobile.csv;03.11.2020;21207;9
mobile.csv;03.11.2020;40031;8
mobile.csv;28.11.2020;44208;7
mobile.csv;20.12.2020;14338;9
mobile.csv;27.11.2020;36610;6
mobile.csv;19.11.2020;32886;7
mobile.csv;24.12.2020;24778;7
mobile.csv;29.12.2020;23588;5
mobile.csv;10.12.2020;24210;8
mobile.csv;19.11.2020;21498;5
mobile.csv;15.10.2020;48798;10
mobile.csv;19.11.2020;36837;5
mobile.csv;28.11.2020;36928;2
mobile.csv;15.10.2020;15547;7
mobile.csv;02.12.2020;49478;7
mobile.csv;05.10.2020;36820;9
mobile.csv;11.11.2020;41606;8
mobile.csv;04.10.2020;31925;7
mobile.csv;16.11.2020;13849;9
mobile.csv;02.12.2020;17278;7
mobile.csv;31.10.2020;42856;7
mobile.csv;02.12.2020;49250;7
mobile.csv;25.11.2020;38582;2
mobile.csv;28.11.2020;13897;10
mobile.csv;11.10.2020;40624;5
mobile.csv;09.10.2020;12650;7
mobile.csv;06.11.2020;31981;9
mobile.csv;26.11.2020;30801;8
mobile.csv;29.10.2020;32724;8
mobile.csv;26.11.2020;36073;6
mobile.csv;06.11.2020;19877;5
mobile.csv;03.12.2020;29101;8
mobile.csv;30.11.2020;42704;4
mobile.csv;27.12.2020;42136;9
mobile.csv;21.11.2020;16644;7
mobile.csv;04.10.2020;25625;4
mobile.csv;24.12.2020;45125;9
mobile.csv;17.11.2020;30939;8
mobile.csv;06.10.2020;15275;9
mobile.csv;01.12.2020;28782;7
mobile.csv;29.10.2020;13512;9
mobile.csv;14.12.2020;49467;7
mobile.csv;01.12.2020;12791;9
mobile.csv;05.10.2020;10573;8
mobile.csv;11.12.2020;18949;10
mobile.csv;09.12.2020;33350;8
mobile.csv;10.11.2020;41788;4
mobile.csv;09.12.2020;23993;8
mobile.csv;29.10.2020;39825;1
mobile.csv;04.10.2020;48331;7
mobile.csv;15.12.2020;13853;9
mobile.csv;15.10.2020;39358;6
mobile.csv;15.12.2020;38675;5
mobile.csv;12.12.2020;15938;7
mobile.csv;11.10.2020;41098;7
mobile.csv;02.12.2020;25840;10
mobile.csv;30.10.2020;44842;3
mobile.csv;04.10.2020;26053;1
mobile.csv;30.12.2020;36417;7
mobile.csv;21.11.2020;42945;9
mobile.csv;11.11.2020;30336;7
mobile.csv;22.12.2020;16583;8
mobile.csv;07.12.2020;27430;9
mobile.csv;09.10.2020;37945;8
mobile.csv;04.12.2020;22359;8
mobile.csv;30.11.2020;15348;5
mobile.csv;06.10.2020;25335;10
mobile.csv;26.11.2020;23551;10
mobile.csv;15.12.2020;45558;9
mobile.csv;06.10.2020;31313;8
mobile.csv;04.12.2020;33768;5
mobile.csv;17.12.2020;10959;7
mobile.csv;26.10.2020;45520;7
mobile.csv;19.11.2020;17490;5
mobile.csv;15.10.2020;22970;9
mobile.csv;22.11.2020;24369;2
mobile.csv;16.11.2020;43131;8
mobile.csv;21.11.2020;19944;10
mobile.csv;24.11.2020;27776;7
mobile.csv;03.12.2020;32933;1
mobile.csv;07.11.2020;14833;0
mobile.csv;07.10.2020;42057;7
mobile.csv;26.12.2020;43535;4
mobile.csv;22.10.2020;33418;10
mobile.csv;01.11.2020;27706;8
mobile.csv;14.12.2020;33171;5
mobile.csv;19.10.2020;42350;7
mobile.csv;16.11.2020;48019;3
mobile.csv;03.12.2020;45704;8
mobile.csv;19.11.2020;37300;7
mobile.csv;28.12.2020;32527;7
mobile.csv;08.12.2020;18914;7
mobile.csv;10.11.2020;16270;7
mobile.csv;08.11.2020;35341;4
mobile.csv;08.11.2020;13594;10
mobile.csv;07.10.2020;10690;2
mobile.csv;15.12.2020;34073;8
mobile.csv;20.11.2020;22585;7
mobile.csv;08.11.2020;43834;6
mobile.csv;30.12.2020;45538;7
mobile.csv;20.11.2020;30964;9
mobile.csv;20.10.2020;22733;7
mobile.csv;17.12.2020;34471;8
mobile.csv;24.12.2020;46249;9
mobile.csv;11.10.2020;42151;7
mobile.csv;21.11.2020;44786;3
mobile.csv;11.12.2020;48746;4
mobile.csv;08.12.2020;29728;9
mobile.csv;14.10.2020;29274;9
mobile.csv;22.12.2020;17119;9
mobile.csv;12.11.2020;12196;9
mobile.csv;10.12.2020;16500;7
mobile.csv;19.10.2020;32064;7
mobile.csv;06.12.2020;22793;8
mobile.csv;21.12.2020;23956;8
mobile.csv;02.11.2020;19298;7
mobile.csv;24.10.2020;30827;7
mobile.csv;12.12.2020;32624;9
mobile.csv;20.11.2020;28335;8
mobile.csv;30.12.2020;10496;5
mobile.csv;31.12.2020;17685;1
mobile.csv;05.11.2020;14415;8
mobile.csv;13.11.2020;42807;9
mobile.csv;18.11.2020;37689;7
mobile.csv;05.12.2020;37385;7
mobile.csv;11.12.2020;23290;6
mobile.csv;30.11.2020;22454;9
mobile.csv;23.12.2020;26755;5
mobile.csv;08.10.2020;45492;7
mobile.csv;03.10.2020;17207;7
mobile.csv;06.10.2020;42734;8
mobile.csv;07.11.2020;26104;10
mobile.csv;01.11.2020;17340;9
mobile.csv;07.10.2020;36709;9
mobile.csv;08.10.2020;31654;8
mobile.csv;21.12.2020;31007;6
mobile.csv;29.12.2020;19734;10
mobile.csv;01.12.2020;25265;8
mobile.csv;01.11.2020;49508;7
mobile.csv;11.11.2020;12014;7
mobile.csv;12.11.2020;33707;6
mobile.csv;16.10.2020;17056;7
mobile.csv;28.10.2020;27099;5
mobile.csv;13.11.2020;32923;8
mobile.csv;02.11.2020;36896;9
mobile.csv;03.11.2020;32292;5
mobile.csv;18.10.2020;37474;7
mobile.csv;22.11.2020;29751;7
mobile.csv;31.10.2020;18714;10
mobile.csv;11.10.2020;38733;7
mobile.csv;24.12.2020;23133;5
mobile.csv;23.10.2020;29839;7
mobile.csv;10.12.2020;27270;7
mobile.csv;02.11.2020;37265;9
mobile.csv;13.11.2020;31168;8
mobile.csv;25.12.2020;28726;5
mobile.csv;09.12.2020;25400;6
mobile.csv;27.10.2020;43666;7
mobile.csv;09.10.2020;27849;2
mobile.csv;10.12.2020;28915;7
mobile.csv;01.12.2020;23831;6
mobile.csv;15.11.2020;10630;4
mobile.csv;14.12.2020;20743;1
mobile.csv;18.10.2020;48035;4
mobile.csv;12.10.2020;41291;9
mobile.csv;19.11.2020;34185;10
mobile.csv;26.11.2020;27387;5
mobile.csv;25.11.2020;32310;5
mobile.csv;02.11.2020;37487;10
mobile.csv;01.10.2020;29404;7
mobile.csv;17.11.2020;29262;8
mobile.csv;09.10.2020;11897;8
mobile.csv;11.11.2020;33989;7
mobile.csv;11.11.2020;43905;6
mobile.csv;26.12.2020;34121;8
mobile.csv;19.12.2020;16682;2
mobile.csv;22.11.2020;38375;8
mobile.csv;17.11.2020;10547;7
mobile.csv;04.11.2020;49930;7
mobile.csv;14.11.2020;41221;3
mobile.csv;15.10.2020;18508;7
mobile.csv;26.10.2020;12874;7
mobile.csv;26.11.2020;10026;5
mobile.csv;17.10.2020;25829;4
mobile.csv;15.10.2020;21644;0
mobile.csv;14.12.2020;49576;6
mobile.csv;24.10.2020;21212;10
mobile.csv;23.10.2020;11015;7
mobile.csv;05.12.2020;41202;5
mobile.csv;08.11.2020;14244;7
mobile.csv;12.10.2020;18542;7
mobile.csv;28.10.2020;29288;6
mobile.csv;25.10.2020;34216;9
mobile.csv;08.12.2020;10637;7
mobile.csv;17.12.2020;26335;3
mobile.csv;28.10.2020;23834;10
mobile.csv;03.11.2020;49227;5
mobile.csv;12.12.2020;22139;7
mobile.csv;16.12.2020;42036;5
mobile.csv;05.12.2020;48237;7
mobile.csv;01.12.2020;15616;6
mobile.csv;21.11.2020;32434;9
mobile.csv;30.10.2020;39419;10
mobile.csv;31.10.2020;43079;7
mobile.csv;17.10.2020;48782;9
mobile.csv;11.11.2020;34401;8
mobile.csv;10.11.2020;24069;7
mobile.csv;25.10.2020;36581;1
mobile.csv;07.12.2020;14228;1
mobile.csv;28.10.2020;40697;7
mobile.csv;09.12.2020;13203;4
mobile.csv;13.12.2020;48503;5
mobile.csv;14.11.2020;34340;5
mobile.csv;21.12.2020;17002;7
mobile.csv;14.12.2020;39660;5
mobile.csv;17.12.2020;48240;7
mobile.csv;12.10.2020;13703;8
mobile.csv;03.10.2020;14034;6
mobile.csv;18.10.2020;48382;1
mobile.csv;17.10.2020;48931;3
mobile.csv;16.11.2020;16990;1
mobile.csv;22.11.2020;32263;7
mobile.csv;09.11.2020;49041;9
mobile.csv;07.12.2020;24459;7
mobile.csv;13.10.2020;41227;6
mobile.csv;12.12.2020;19292;8
mobile.csv;19.12.2020;29651;5
mobile.csv;21.11.2020;24442;8
mobile.csv;04.11.2020;30976;3
mobile.csv;24.12.2020;27554;3
mobile.csv;31.12.2020;24388;10
mobile.csv;02.10.2020;38971;7
mobile.csv;07.10.2020;14413;9
mobile.csv;18.10.2020;13355;7
mobile.csv;31.12.2020;44841;5
mobile.csv;25.12.2020;17994;7
mobile.csv;06.11.2020;19764;5
mobile.csv;07.10.2020;43100;8
mobile.csv;07.12.2020;48888;7
mobile.csv;22.11.2020;43620;4
mobile.csv;31.12.2020;22005;7
mobile.csv;13.10.2020;28249;7
mobile.csv;28.12.2020;19539;4
mobile.csv;08.12.2020;12652;8
mobile.csv;03.11.2020;14102;5
mobile.csv;18.12.2020;23072;7
mobile.csv;09.12.2020;34012;7
mobile.csv;19.12.2020;44006;7
mobile.csv;06.11.2020;37397;8
mobile.csv;28.12.2020;47205;7
mobile.csv;26.11.2020;19220;6
mobile.csv;01.11.2020;19383;7
mobile.csv;10.11.2020;11781;9
mobile.csv;24.11.2020;49548;8
mobile.csv;04.11.2020;31992;7
mobile.csv;22.10.2020;22816;4
mobile.csv;22.10.2020;27380;8
mobile.csv;05.11.2020;11232;7
mobile.csv;25.11.2020;47143;7
mobile.csv;19.10.2020;11443;3
mobile.csv;10.11.2020;30337;8
mobile.csv;30.11.2020;24162;10
mobile.csv;29.10.2020;19802;10
mobile.csv;16.10.2020;18139;7
mobile.csv;24.10.2020;12821;7
mobile.csv;07.10.2020;40885;3
mobile.csv;18.11.2020;39203;7
mobile.csv;04.11.2020;43724;7
mobile.csv;30.10.2020;23115;10
mobile.csv;28.10.2020;16625;7
mobile.csv;27.10.2020;10646;8
mobile.csv;22.11.2020;47116;7
mobile.csv;31.10.2020;26121;3
mobile.csv;31.10.2020;20899;7
mobile.csv;16.11.2020;11955;7
mobile.csv;05.11.2020;10794;9
mobile.csv;30.10.2020;33376;8
mobile.csv;21.12.2020;31461;5
mobile.csv;22.11.2020;18587;9
mobile.csv;19.11.2020;33934;7
mobile.csv;30.12.2020;44282;7
mobile.csv;29.11.2020;14220;7
mobile.csv;09.10.2020;43765;1
mobile.csv;26.12.2020;46455;8
mobile.csv;10.10.2020;10201;7
mobile.csv;21.12.2020;10478;7
mobile.csv;20.12.2020;32957;7
mobile.csv;20.10.2020;40422;7
mobile.csv;13.11.2020;44963;7
mobile.csv;19.12.2020;20701;5
mobile.csv;28.11.2020;41348;8
mobile.csv;16.10.2020;31352;7
mobile.csv;26.12.2020;29361;4
mobile.csv;31.10.2020;16504;7
mobile.csv;19.10.2020;37971;9
mobile.csv;29.11.2020;33783;4
mobile.csv;12.12.2020;44715;10
mobile.csv;26.11.2020;40689;1
mobile.csv;04.10.2020;30481;10
mobile.csv;01.11.2020;36814;4
mobile.csv;06.11.2020;19007;7
mobile.csv;12.12.2020;48584;7
mobile.csv;29.11.2020;19389;2
mobile.csv;26.10.2020;33822;8
mobile.csv;27.10.2020;33775;3
mobile.csv;06.10.2020;22220;7
mobile.csv;02.10.2020;20543;7
mobile.csv;06.10.2020;49120;9
mobile.csv;31.12.2020;35058;5
mobile.csv;27.10.2020;28170;5
mobile.csv;29.11.2020;23310;10
mobile.csv;09.11.2020;47639;7
mobile.csv;29.12.2020;33224;7
mobile.csv;21.12.2020;44424;9
mobile.csv;03.12.2020;32856;8
mobile.csv;08.10.2020;12142;5
mobile.csv;26.10.2020;47628;7
mobile.csv;15.10.2020;23391;8
mobile.csv;29.11.2020;22569;9
mobile.csv;20.10.2020;41691;1
mobile.csv;05.12.2020;38944;4
mobile.csv;05.12.2020;26503;4
mobile.csv;31.12.2020;12219;7
mobile.csv;29.11.2020;20247;6
mobile.csv;25.11.2020;10140;7
mobile.csv;04.12.2020;31002;7
mobile.csv;12.11.2020;10919;2
mobile.csv;17.10.2020;24792;1
mobile.csv;01.11.2020;14410;1
mobile.csv;04.12.2020;16805;7
mobile.csv;18.11.2020;37262;10
mobile.csv;11.10.2020;19472;6
mobile.csv;25.11.2020;41648;8
mobile.csv;05.10.2020;17078;9
mobile.csv;28.12.2020;40786;9
mobile.csv;09.10.2020;35743;9
mobile.csv;10.11.2020;11003;5
mobile.csv;04.10.2020;39780;8
mobile.csv;18.10.2020;41412;9
mobile.csv;04.11.2020;28220;9
mobile.csv;25.10.2020;24586;8
mobile.csv;13.10.2020;26796;7
mobile.csv;11.10.2020;19915;8
mobile.csv;17.11.2020;15875;10
mobile.csv;26.10.2020;49538;10
mobile.csv;24.11.2020;17527;9
mobile.csv;12.10.2020;27316;7
mobile.csv;19.11.2020;25724;7
mobile.csv;13.10.2020;38895;1
mobile.csv;02.10.2020;28665;6
mobile.csv;11.10.2020;41887;6
mobile.csv;16.12.2020;16850;4
mobile.csv;05.11.2020;16926;9
mobile.csv;05.11.2020;29922;9
mobile.csv;24.12.2020;44980;8
mobile.csv;28.12.2020;42270;8
mobile.csv;16.10.2020;27379;6
mobile.csv;26.10.2020;29154;7
mobile.csv;14.12.2020;24497;10
mobile.csv;04.11.2020;22109;6
mobile.csv;03.12.2020;29719;1
mobile.csv;08.11.2020;16513;3
mobile.csv;15.11.2020;31397;10
mobile.csv;04.10.2020;28846;8
mobile.csv;12.10.2020;15557;6
mobile.csv;21.12.2020;29419;7
mobile.csv;10.10.2020;31568;9
mobile.csv;07.11.2020;20165;9
mobile.csv;15.11.2020;18311;3
mobile.csv;02.11.2020;15493;7
mobile.csv;16.10.2020;28707;8
mobile.csv;14.10.2020;32266;6
mobile.csv;03.11.2020;49750;4
mobile.csv;07.12.2020;11580;7
mobile.csv;28.11.2020;49008;7
mobile.csv;13.11.2020;28441;4
mobile.csv;05.10.2020;20014;7
mobile.csv;30.10.2020;49614;2
mobile.csv;02.10.2020;40633;9
mobile.csv;05.10.2020;30185;7
mobile.csv;02.11.2020;27476;8
mobile.csv;16.10.2020;20817;6
mobile.csv;31.12.2020;46702;8
mobile.csv;04.12.2020;47456;6
mobile.csv;04.10.2020;20086;5
mobile.csv;17.12.2020;22476;7
mobile.csv;18.10.2020;41693;4
mobile.csv;18.11.2020;40221;7
mobile.csv;08.12.2020;15767;2
mobile.csv;07.11.2020;13959;7
mobile.csv;30.10.2020;10433;8
mobile.csv;29.12.2020;33326;7
mobile.csv;16.12.2020;35848;5
mobile.csv;13.10.2020;38061;7
mobile.csv;10.10.2020;29661;6
mobile.csv;21.12.2020;13193;9
mobile.csv;15.12.2020;18131;9
mobile.csv;12.10.2020;48597;10
mobile.csv;13.12.2020;40204;1
mobile.csv;21.10.2020;45785;7
mobile.csv;27.11.2020;46384;9
mobile.csv;09.11.2020;13912;1
mobile.csv;27.10.2020;18867;2
mobile.csv;21.11.2020;40911;3
mobile.csv;02.11.2020;40625;9
mobile.csv;03.11.2020;42080;5
mobile.csv;27.10.2020;31262;3
mobile.csv;17.12.2020;30688;1
mobile.csv;12.11.2020;44798;8
mobile.csv;18.11.2020;29844;10
